87.0, 380.5
75.91056910569105, 373.98373983739833
156.04761904761904, 361.87301587301585
163.33333333333334, 361.0
211.5, 354.3174603174603
178.41304347826087, 352.67391304347825
142.63636363636363, 351.81060606060606
225.4040404040404, 353.9797979797979
236.5681818181818, 352.23484848484844
246.91919191919192, 351.9797979797979
181.625, 350.2583333333333
189.7238095238095, 346.9523809523809
198.5681818181818, 344.23484848484844
285.19444444444446, 346.0648148148148
292.0808080808081, 343.020202020202
297.0808080808081, 342.020202020202
222.29059829059827, 338.7521367521367
222.57657657657654, 339.98198198198196
220.98198198198196, 339.87387387387383
307.19444444444446, 342.3981481481481
307.2368421052632, 342.7017543859649
299.93333333333334, 341.9
291.0, 342.0
189.63636363636363, 340.81060606060606
253.3095238095238, 344.8253968253968
222.80341880341877, 342.8547008547008
184.05982905982904, 336.95726495726495
133.36296296296297, 328.80740740740737
56.092198581560275, 313.8014184397163
57.351851851851855, 80.67283950617283
17.5, 71.0
39.5, 75.17901234567901
131.61363636363637, 91.63636363636364
138.08148148148146, 91.7037037037037
159.2608695652174, 93.04347826086956
162.2608695652174, 96.04347826086956
160.6086956521739, 97.78985507246377
172.21428571428572, 96.81746031746032
103.88, 83.84
107.26086956521739, 89.04347826086956
191.1818181818182, 110.96969696969695
180.79674796747966, 116.66666666666666
182.130081300813, 118.79674796747966
111.5625, 107.9375
202.83333333333334, 122.18253968253967
190.85714285714286, 121.64285714285714
204.2136752136752, 123.2222222222222
212.5, 124.5
213.7, 125.65
221.0, 126.5
224.2222222222222, 130.34188034188034
226.8119658119658, 133.2905982905983
155.57142857142858, 127.5952380952381
237.30630630630628, 142.66666666666666
238.8018018018018, 147.18018018018017
230.375, 151.775
239.31578947368422, 156.23684210526315
240.3, 161.35
239.80555555555554, 166.97222222222223
241.28947368421052, 173.10526315789474
242.55263157894737, 176.14912280701753
131.91666666666666, 168.93055555555554
240.80555555555554, 186.97222222222223
233.85714285714286, 191.64285714285714
235.6260162601626, 195.16260162601625
233.6578947368421, 202.0
230.95454545454547, 208.5909090909091
226.19819819819816, 217.8198198198198
223.45652173913044, 228.6304347826087
220.92105263157896, 237.11403508771926
146.63636363636363, 240.88636363636363
146.95238095238096, 249.0952380952381
150.08527131782944, 258.21705426356584
150.53900709219857, 265.63120567375887
200.5625, 275.5833333333333
232.4234234234234, 321.018018018018
237.72380952380948, 329.9523809523809
240.625, 340.2583333333333
279.175, 348.79166666666663
275.44086021505376, 354.0537634408602
283.2368421052632, 359.7017543859649
278.0, 367.0
283.0, 373.0
287.0, 377.0392156862745
279.0808080808081, 383.020202020202
281.5, 389.0
285.825, 394.2083333333333
289.5, 400.0
293.65625, 405.07291666666663
298.40404040404036, 408.020202020202
303.625, 411.7416666666666
315.06666666666666, 415.1
291.80555555555554, 416.93518518518516
299.5, 420.0
303.7105263157895, 422.8070175438596
307.2368421052632, 427.29824561403507
312.3333333333333, 429.96666666666664
316.25, 431.3981481481481
320.0, 435.80701754385956
361.0, 438.0392156862745
366.05882352941177, 440.78431372549016
368.1333333333333, 443.9555555555555
371.85714285714283, 447.0
380.0, 450.0
384.85714285714283, 453.0
290.1111111111111, 459.87962962962956
391.84615384615387, 459.5769230769231
391.0, 462.0
401.1333333333333, 464.56666666666666
405.14285714285717, 467.0
411.91919191919186, 467.020202020202
418.85714285714283, 467.0
419.84615384615387, 467.5769230769231
434.5, 468.0
443.5, 467.0
450.14285714285717, 467.0
451.38461538461536, 464.5769230769231
370.3908045977011, 465.0919540229885
472.5, 461.0
479.5507246376811, 457.8405797101449
494.6031746031746, 452.69841269841265
469.5, 449.6818181818182
476.04938271604937, 444.1358024691358
482.5, 439.0
489.5, 432.0
495.5, 426.0
503.5, 420.0
507.5, 415.0
459.5, 410.0
466.0, 401.35714285714283
468.3768115942029, 398.3333333333333
524.2142857142857, 395.14285714285717
526.5, 388.0
530.5, 381.6818181818182
481.0769230769231, 375.7307692307692
555.5, 371.0
557.6031746031746, 365.3015873015873
541.5, 353.0
496.39682539682536, 327.69841269841265
568.5, 323.0
570.5454545454545, 315.8636363636364
574.6031746031746, 308.3015873015873
582.3968253968253, 300.69841269841265
560.5, 291.5
507.4133333333333, 281.9733333333333
576.5438596491227, 280.6140350877193
574.5438596491227, 273.6140350877193
502.19753086419746, 261.9382716049383
501.6031746031746, 256.4920634920635
571.8888888888889, 256.6111111111111
504.9784946236559, 243.0752688172043
506.4133333333333, 237.97333333333333
505.39682539682536, 230.69841269841268
504.6031746031746, 225.3015873015873
474.84946236559136, 217.88172043010752
502.6031746031746, 215.49206349206347
501.58666666666664, 209.02666666666664
500.39682539682536, 204.50793650793648
499.39682539682536, 195.50793650793648
499.5, 186.5
501.58666666666664, 178.02666666666664
501.5, 169.0
504.72727272727275, 160.5
505.2133333333333, 153.81333333333333
506.5507246376811, 147.15942028985506
508.5, 140.0
509.5, 133.5
510.4492753623188, 129.8405797101449
512.6031746031746, 126.49206349206348
513.4492753623188, 122.84057971014491
513.5, 122.0
514.5507246376811, 122.15942028985506
512.5, 120.5
510.5507246376811, 119.33333333333333
509.5, 119.0
508.4492753623188, 119.66666666666666
505.5, 120.0
576.4561403508771, 131.38596491228068
575.5, 129.5
502.4126984126984, 117.22222222222221
569.5873015873016, 117.77777777777776
